aika_fi,toteutunut_MW,fingrid_ennuste_MW
2026-09-03 21:00:00+03:00,8699.98,11997.0
2026-09-03 21:15:00+03:00,8686.15,11997.0
2026-09-03 21:30:00+03:00,8551.14,11997.0
2026-09-03 21:45:00+03:00,8428.1,11997.0
2026-09-03 22:00:00+03:00,8390.16,11997.0
2026-09-03 22:15:00+03:00,8504.72,11997.0
2026-09-03 22:30:00+03:00,8500.11,11997.0
2026-09-03 22:45:00+03:00,8425.45,11997.0
2026-09-03 23:00:00+03:00,8321.16,11997.0
2026-09-03 23:15:00+03:00,8167.84,11997.0
2026-09-03 23:30:00+03:00,8152.56,11997.0
2026-09-03 23:45:00+03:00,8103.91,11997.0
2026-09-04 00:00:00+03:00,7880.48,11997.0
2026-09-04 00:15:00+03:00,7727.35,11997.0
2026-09-04 00:30:00+03:00,7896.89,11997.0
2026-09-04 00:45:00+03:00,7933.66,11997.0
2026-09-04 01:00:00+03:00,7722.01,11997.0
2026-09-04 01:15:00+03:00,7690.39,11997.0
2026-09-04 01:30:00+03:00,7700.43,11997.0
2026-09-04 01:45:00+03:00,7708.76,11997.0
2026-09-04 02:00:00+03:00,7748.69,11997.0
2026-09-04 02:15:00+03:00,7748.79,11997.0
2026-09-04 02:30:00+03:00,7618.53,11997.0
2026-09-04 02:45:00+03:00,7674.39,11997.0
2026-09-04 03:00:00+03:00,7624.47,11997.0
2026-09-04 03:15:00+03:00,7601.62,11997.0
2026-09-04 03:30:00+03:00,7609.59,11997.0
2026-09-04 03:45:00+03:00,7465.05,11997.0
2026-09-04 04:00:00+03:00,7505.54,11997.0
2026-09-04 04:15:00+03:00,7643.12,11997.0
2026-09-04 04:30:00+03:00,7692.12,11997.0
2026-09-04 04:45:00+03:00,7683.52,11997.0
2026-09-04 05:00:00+03:00,7781.37,11997.0
2026-09-04 05:15:00+03:00,7748.75,11997.0
2026-09-04 05:30:00+03:00,7934.27,11997.0
2026-09-04 05:45:00+03:00,7971.76,11997.0
2026-09-04 06:00:00+03:00,8279.26,11997.0
2026-09-04 06:15:00+03:00,8291.88,11997.0
2026-09-04 06:30:00+03:00,8454.37,11997.0
2026-09-04 06:45:00+03:00,8527.54,11997.0
2026-09-04 07:00:00+03:00,8782.39,11997.0
2026-09-04 07:15:00+03:00,8837.04,11997.0
2026-09-04 07:30:00+03:00,8850.44,11997.0
2026-09-04 07:45:00+03:00,8867.86,11997.0
2026-09-04 08:00:00+03:00,8879.67,11997.0
2026-09-04 08:15:00+03:00,8929.94,11997.0
2026-09-04 08:30:00+03:00,8994.37,11997.0
2026-09-04 08:45:00+03:00,8937.38,11997.0
2026-09-04 09:00:00+03:00,8934.98,11997.0
2026-09-04 09:15:00+03:00,8997.77,11997.0
2026-09-04 09:30:00+03:00,9053.49,11997.0
2026-09-04 09:45:00+03:00,9012.94,11997.0
2026-09-04 10:00:00+03:00,9023.9,11997.0
2026-09-04 10:15:00+03:00,8997.89,11997.0
2026-09-04 10:30:00+03:00,8952.35,11997.0
2026-09-04 10:45:00+03:00,8967.35,11997.0
2026-09-04 11:00:00+03:00,8942.6,11997.0
2026-09-04 11:15:00+03:00,8879.15,11997.0
2026-09-04 11:30:00+03:00,8917.84,11997.0
2026-09-04 11:45:00+03:00,8971.63,11997.0
2026-09-04 12:00:00+03:00,8928.48,11997.0
2026-09-04 12:15:00+03:00,8889.56,11997.0
2026-09-04 12:30:00+03:00,8911.15,11997.0
2026-09-04 12:45:00+03:00,8995.89,11997.0
2026-09-04 13:00:00+03:00,8829.13,11997.0
2026-09-04 13:15:00+03:00,8858.21,11997.0
2026-09-04 13:30:00+03:00,8765.01,11997.0
2026-09-04 13:45:00+03:00,8852.09,11997.0
2026-09-04 14:00:00+03:00,8922.81,11997.0
2026-09-04 14:15:00+03:00,8894.06,11997.0
2026-09-04 14:30:00+03:00,8952.06,11997.0
2026-09-04 14:45:00+03:00,8889.13,11997.0
2026-09-04 15:00:00+03:00,8848.24,11997.0
2026-09-04 15:15:00+03:00,8784.41,11997.0
2026-09-04 15:30:00+03:00,8742.59,11997.0
2026-09-04 15:45:00+03:00,8650.23,11997.0
2026-09-04 16:00:00+03:00,8837.2,11997.0
2026-09-04 16:15:00+03:00,8861.39,11997.0
2026-09-04 16:30:00+03:00,8669.4,11997.0
2026-09-04 16:45:00+03:00,8578.78,11997.0
2026-09-04 17:00:00+03:00,8663.1,11997.0
2026-09-04 17:15:00+03:00,8684.82,11997.0
2026-09-04 17:30:00+03:00,8596.43,11997.0
2026-09-04 17:45:00+03:00,8585.55,11997.0
2026-09-04 18:00:00+03:00,8502.64,11997.0
2026-09-04 18:15:00+03:00,8537.88,11997.0
2026-09-04 18:30:00+03:00,8484.55,11997.0
2026-09-04 18:45:00+03:00,8433.62,11997.0
2026-09-04 19:00:00+03:00,8507.95,11997.0
2026-09-04 19:15:00+03:00,8484.48,11997.0
2026-09-04 19:30:00+03:00,8445.91,11997.0
2026-09-04 19:45:00+03:00,8439.01,11997.0
2026-09-04 20:00:00+03:00,8504.2,11997.0
2026-09-04 20:15:00+03:00,8475.4,11997.0
2026-09-04 20:30:00+03:00,8570.89,11997.0
2026-09-04 20:45:00+03:00,8543.27,11997.0
2026-09-04 21:00:00+03:00,8521.29,11997.0
2026-09-04 21:15:00+03:00,8458.37,11997.0
2026-09-04 21:30:00+03:00,8386.34,11997.0
2026-09-04 21:45:00+03:00,8325.82,11997.0
2026-09-04 22:00:00+03:00,8387.81,11997.0
2026-09-04 22:15:00+03:00,8411.32,11997.0
2026-09-04 22:30:00+03:00,8297.2,11997.0
2026-09-04 22:45:00+03:00,8310.85,11997.0
2026-09-04 23:00:00+03:00,8212.12,11997.0
2026-09-04 23:15:00+03:00,8156.39,11997.0
2026-09-04 23:30:00+03:00,8079.38,11997.0
2026-09-04 23:45:00+03:00,7984.47,11997.0
2026-09-05 00:00:00+03:00,7884.02,11997.0
2026-09-05 00:15:00+03:00,7972.67,11997.0
2026-09-05 00:30:00+03:00,7878.55,11997.0
2026-09-05 00:45:00+03:00,7718.03,11997.0
2026-09-05 01:00:00+03:00,7600.62,11997.0
2026-09-05 01:15:00+03:00,7498.87,11997.0
2026-09-05 01:30:00+03:00,7511.07,11997.0
2026-09-05 01:45:00+03:00,7594.48,11997.0
2026-09-05 02:00:00+03:00,7667.06,11997.0
2026-09-05 02:15:00+03:00,7668.22,11997.0
2026-09-05 02:30:00+03:00,7576.93,11997.0
2026-09-05 02:45:00+03:00,7559.41,11997.0
2026-09-05 03:00:00+03:00,7564.46,11997.0
2026-09-05 03:15:00+03:00,7557.58,11997.0
2026-09-05 03:30:00+03:00,7549.79,11997.0
2026-09-05 03:45:00+03:00,7508.27,11997.0
2026-09-05 04:00:00+03:00,7542.03,11997.0
2026-09-05 04:15:00+03:00,7510.42,11997.0
2026-09-05 04:30:00+03:00,7619.94,11997.0
2026-09-05 04:45:00+03:00,7589.02,11997.0
2026-09-05 05:00:00+03:00,7682.17,11997.0
2026-09-05 05:15:00+03:00,7714.72,11997.0
2026-09-05 05:30:00+03:00,7750.82,11997.0
2026-09-05 05:45:00+03:00,7786.5,11997.0
2026-09-05 06:00:00+03:00,7779.43,11997.0
2026-09-05 06:15:00+03:00,7802.48,11997.0
2026-09-05 06:30:00+03:00,7913.75,11997.0
2026-09-05 06:45:00+03:00,8038.41,11997.0
2026-09-05 07:00:00+03:00,8080.18,11997.0
2026-09-05 07:15:00+03:00,8180.18,11997.0
2026-09-05 07:30:00+03:00,8211.36,11997.0
2026-09-05 07:45:00+03:00,8213.96,11997.0
2026-09-05 08:00:00+03:00,8167.61,11997.0
2026-09-05 08:15:00+03:00,8267.93,11997.0
2026-09-05 08:30:00+03:00,8351.98,11997.0
2026-09-05 08:45:00+03:00,8368.19,11997.0
2026-09-05 09:00:00+03:00,8388.17,11997.0
2026-09-05 09:15:00+03:00,8440.21,11997.0
2026-09-05 09:30:00+03:00,8521.07,11997.0
2026-09-05 09:45:00+03:00,8644.52,11997.0
2026-09-05 10:00:00+03:00,8667.72,11997.0
2026-09-05 10:15:00+03:00,8823.95,11997.0
2026-09-05 10:30:00+03:00,8729.97,11997.0
2026-09-05 10:45:00+03:00,8798.59,11997.0
2026-09-05 11:00:00+03:00,8962.1,11997.0
2026-09-05 11:15:00+03:00,8993.85,11997.0
2026-09-05 11:30:00+03:00,9000.35,11997.0
2026-09-05 11:45:00+03:00,8995.48,11997.0
2026-09-05 12:00:00+03:00,9100.39,11997.0
2026-09-05 12:15:00+03:00,9156.19,11997.0
2026-09-05 12:30:00+03:00,9104.59,11997.0
2026-09-05 12:45:00+03:00,9063.23,11997.0
2026-09-05 13:00:00+03:00,8978.11,11997.0
2026-09-05 13:15:00+03:00,9038.48,11997.0
2026-09-05 13:30:00+03:00,8937.46,11997.0
2026-09-05 13:45:00+03:00,8919.07,11997.0
2026-09-05 14:00:00+03:00,8889.09,11997.0
2026-09-05 14:15:00+03:00,8885.19,11997.0
2026-09-05 14:30:00+03:00,8824.75,11997.0
2026-09-05 14:45:00+03:00,8919.02,11997.0
2026-09-05 15:00:00+03:00,9049.8,11997.0
2026-09-05 15:15:00+03:00,9038.61,11997.0
2026-09-05 15:30:00+03:00,8980.87,11997.0
2026-09-05 15:45:00+03:00,8834.91,11997.0
2026-09-05 16:00:00+03:00,9089.49,11997.0
2026-09-05 16:15:00+03:00,9035.4,11997.0
2026-09-05 16:30:00+03:00,9024.12,11997.0
2026-09-05 16:45:00+03:00,8937.58,11997.0
2026-09-05 17:00:00+03:00,9041.98,11997.0
2026-09-05 17:15:00+03:00,9167.71,11997.0
2026-09-05 17:30:00+03:00,9139.73,11997.0
2026-09-05 17:45:00+03:00,9230.62,11997.0
2026-09-05 18:00:00+03:00,9061.3,11997.0
2026-09-05 18:15:00+03:00,9048.64,11997.0
2026-09-05 18:30:00+03:00,8890.08,11997.0
2026-09-05 18:45:00+03:00,8941.15,11997.0
2026-09-05 19:00:00+03:00,8815.07,11997.0
2026-09-05 19:15:00+03:00,8695.68,11997.0
2026-09-05 19:30:00+03:00,8754.4,11997.0
2026-09-05 19:45:00+03:00,8791.48,11997.0
2026-09-05 20:00:00+03:00,8686.07,11997.0
2026-09-05 20:15:00+03:00,8701.08,11997.0
2026-09-05 20:30:00+03:00,8797.08,11997.0
2026-09-05 20:45:00+03:00,8769.12,11997.0
2026-09-05 21:00:00+03:00,8762.92,11997.0
2026-09-05 21:15:00+03:00,8708.32,11997.0
2026-09-05 21:30:00+03:00,8650.83,11997.0
2026-09-05 21:45:00+03:00,8667.58,11997.0
2026-09-05 22:00:00+03:00,8627.25,11997.0
2026-09-05 22:15:00+03:00,8672.44,11997.0
2026-09-05 22:30:00+03:00,8647.17,11997.0
2026-09-05 22:45:00+03:00,8640.4,11997.0
2026-09-05 23:00:00+03:00,8558.38,11997.0
2026-09-05 23:15:00+03:00,8458.56,11997.0
2026-09-05 23:30:00+03:00,8346.6,11997.0
2026-09-05 23:45:00+03:00,8346.25,11997.0
2026-09-06 00:00:00+03:00,8371.69,11997.0
2026-09-06 00:15:00+03:00,8382.04,11997.0
2026-09-06 00:30:00+03:00,8290.79,11997.0
2026-09-06 00:45:00+03:00,8211.4,11997.0
2026-09-06 01:00:00+03:00,8240.03,11997.0
2026-09-06 01:15:00+03:00,8185.94,11997.0
2026-09-06 01:30:00+03:00,8061.47,11997.0
2026-09-06 01:45:00+03:00,8002.76,11997.0
2026-09-06 02:00:00+03:00,8034.84,11997.0
2026-09-06 02:15:00+03:00,7981.58,11997.0
2026-09-06 02:30:00+03:00,7920.04,11997.0
2026-09-06 02:45:00+03:00,7923.39,11997.0
2026-09-06 03:00:00+03:00,8094.09,11997.0
2026-09-06 03:15:00+03:00,8165.92,11997.0
2026-09-06 03:30:00+03:00,8179.28,11997.0
2026-09-06 03:45:00+03:00,8163.27,11997.0
2026-09-06 04:00:00+03:00,8086.51,11997.0
2026-09-06 04:15:00+03:00,8068.78,11997.0
2026-09-06 04:30:00+03:00,8069.77,11997.0
2026-09-06 04:45:00+03:00,8165.41,11997.0
2026-09-06 05:00:00+03:00,8149.09,11997.0
2026-09-06 05:15:00+03:00,8110.56,11997.0
2026-09-06 05:30:00+03:00,8125.2,11997.0
2026-09-06 05:45:00+03:00,8074.86,11997.0
2026-09-06 06:00:00+03:00,8044.36,11997.0
2026-09-06 06:15:00+03:00,8083.19,11997.0
2026-09-06 06:30:00+03:00,8104.6,11997.0
2026-09-06 06:45:00+03:00,8160.5,11997.0
2026-09-06 07:00:00+03:00,8032.07,11997.0
2026-09-06 07:15:00+03:00,8070.52,11997.0
2026-09-06 07:30:00+03:00,8141.44,11997.0
2026-09-06 07:45:00+03:00,8203.05,11997.0
2026-09-06 08:00:00+03:00,8110.05,11997.0
2026-09-06 08:15:00+03:00,8122.03,11997.0
2026-09-06 08:30:00+03:00,8154.03,11997.0
2026-09-06 08:45:00+03:00,8287.54,11997.0
2026-09-06 09:00:00+03:00,8408.95,11997.0
2026-09-06 09:15:00+03:00,8469.84,11997.0
2026-09-06 09:30:00+03:00,8479.35,11997.0
2026-09-06 09:45:00+03:00,8569.44,11997.0
2026-09-06 10:00:00+03:00,8601.02,11997.0
2026-09-06 10:15:00+03:00,8663.28,11997.0
2026-09-06 10:30:00+03:00,8798.68,11997.0
2026-09-06 10:45:00+03:00,8937.31,11997.0
2026-09-06 11:00:00+03:00,8901.97,11997.0
2026-09-06 11:15:00+03:00,8898.59,11997.0
2026-09-06 11:30:00+03:00,8949.13,11997.0
2026-09-06 11:45:00+03:00,8845.36,11997.0
2026-09-06 12:00:00+03:00,8876.21,11997.0
2026-09-06 12:15:00+03:00,8824.97,11997.0
2026-09-06 12:30:00+03:00,8794.53,11997.0
2026-09-06 12:45:00+03:00,8863.82,11997.0
2026-09-06 13:00:00+03:00,8883.64,11997.0
2026-09-06 13:15:00+03:00,8992.24,11997.0
2026-09-06 13:30:00+03:00,8916.18,11997.0
2026-09-06 13:45:00+03:00,8927.8,11997.0
2026-09-06 14:00:00+03:00,8936.34,11997.0
2026-09-06 14:15:00+03:00,8839.85,11997.0
2026-09-06 14:30:00+03:00,8767.61,11997.0
2026-09-06 14:45:00+03:00,8816.04,11997.0
2026-09-06 15:00:00+03:00,8900.22,11997.0
2026-09-06 15:15:00+03:00,8947.81,11997.0
2026-09-06 15:30:00+03:00,8900.78,11997.0
2026-09-06 15:45:00+03:00,8792.7,11997.0
2026-09-06 16:00:00+03:00,8860.1,11997.0
2026-09-06 16:15:00+03:00,8798.16,11997.0
2026-09-06 16:30:00+03:00,8879.36,11997.0
2026-09-06 16:45:00+03:00,8839.33,11997.0
2026-09-06 17:00:00+03:00,8997.04,11997.0
2026-09-06 17:15:00+03:00,8881.22,11997.0
2026-09-06 17:30:00+03:00,8793.2,11997.0
2026-09-06 17:45:00+03:00,8707.35,11997.0
2026-09-06 18:00:00+03:00,8741.02,11997.0
2026-09-06 18:15:00+03:00,8679.67,11997.0
2026-09-06 18:30:00+03:00,8644.33,11997.0
2026-09-06 18:45:00+03:00,8647.73,11997.0
2026-09-06 19:00:00+03:00,8598.51,11997.0
2026-09-06 19:15:00+03:00,8616.18,11997.0
2026-09-06 19:30:00+03:00,8632.8,11997.0
2026-09-06 19:45:00+03:00,8628.29,11997.0
2026-09-06 20:00:00+03:00,8726.77,11997.0
2026-09-06 20:15:00+03:00,8787.97,11997.0
2026-09-06 20:30:00+03:00,8849.87,11997.0
2026-09-06 20:45:00+03:00,8844.07,11997.0
2026-09-06 21:00:00+03:00,8789.45,11997.0
2026-09-06 21:15:00+03:00,8806.75,11997.0
2026-09-06 21:30:00+03:00,8803.49,11997.0
2026-09-06 21:45:00+03:00,8687.88,11997.0
2026-09-06 22:00:00+03:00,8802.87,11997.0
2026-09-06 22:15:00+03:00,8900.74,11997.0
2026-09-06 22:30:00+03:00,8821.31,11997.0
2026-09-06 22:45:00+03:00,8755.27,11997.0
2026-09-06 23:00:00+03:00,8684.74,11997.0
2026-09-06 23:15:00+03:00,8685.64,11997.0
2026-09-06 23:30:00+03:00,8503.39,11997.0
2026-09-06 23:45:00+03:00,8361.49,11997.0
2026-09-07 00:00:00+03:00,8361.71,11997.0
2026-09-07 00:15:00+03:00,8344.61,11997.0
2026-09-07 00:30:00+03:00,8369.23,11997.0
2026-09-07 00:45:00+03:00,8238.08,11997.0
2026-09-07 01:00:00+03:00,8242.11,11997.0
2026-09-07 01:15:00+03:00,8206.28,11997.0
2026-09-07 01:30:00+03:00,8101.64,11997.0
2026-09-07 01:45:00+03:00,7981.68,11997.0
2026-09-07 02:00:00+03:00,7981.27,11997.0
2026-09-07 02:15:00+03:00,7937.52,11997.0
2026-09-07 02:30:00+03:00,7937.71,11997.0
2026-09-07 02:45:00+03:00,7903.91,11997.0
2026-09-07 03:00:00+03:00,7881.77,11997.0
2026-09-07 03:15:00+03:00,7920.3,11997.0
2026-09-07 03:30:00+03:00,7922.14,11997.0
2026-09-07 03:45:00+03:00,8000.68,11997.0
2026-09-07 04:00:00+03:00,7959.76,11997.0
2026-09-07 04:15:00+03:00,7859.27,11997.0
2026-09-07 04:30:00+03:00,8051.15,11997.0
2026-09-07 04:45:00+03:00,8087.77,11997.0
2026-09-07 05:00:00+03:00,8182.6,11997.0
2026-09-07 05:15:00+03:00,8278.89,11997.0
2026-09-07 05:30:00+03:00,8443.32,11997.0
2026-09-07 05:45:00+03:00,8605.47,11997.0
2026-09-07 06:00:00+03:00,8700.99,11997.0
2026-09-07 06:15:00+03:00,8863.46,11997.0
2026-09-07 06:30:00+03:00,8984.08,11997.0
2026-09-07 06:45:00+03:00,9130.47,11997.0
2026-09-07 07:00:00+03:00,9322.33,11997.0
2026-09-07 07:15:00+03:00,9475.78,11997.0
2026-09-07 07:30:00+03:00,9534.17,11997.0
2026-09-07 07:45:00+03:00,9581.34,11997.0
2026-09-07 08:00:00+03:00,9745.8,11997.0
2026-09-07 08:15:00+03:00,9681.28,11997.0
2026-09-07 08:30:00+03:00,9679.18,11997.0
2026-09-07 08:45:00+03:00,9605.89,11997.0
2026-09-07 09:00:00+03:00,9697.82,11997.0
2026-09-07 09:15:00+03:00,9537.57,11997.0
2026-09-07 09:30:00+03:00,9556.87,11997.0
2026-09-07 09:45:00+03:00,9472.13,11997.0
2026-09-07 10:00:00+03:00,9447.64,11997.0
2026-09-07 10:15:00+03:00,9329.31,11997.0
2026-09-07 10:30:00+03:00,9414.2,11997.0
2026-09-07 10:45:00+03:00,9490.99,11997.0
2026-09-07 11:00:00+03:00,9375.63,11997.0
2026-09-07 11:15:00+03:00,9471.63,11997.0
2026-09-07 11:30:00+03:00,9291.93,11997.0
2026-09-07 11:45:00+03:00,9288.78,11997.0
2026-09-07 12:00:00+03:00,9306.62,11997.0
2026-09-07 12:15:00+03:00,9398.16,11997.0
2026-09-07 12:30:00+03:00,9354.42,11997.0
2026-09-07 12:45:00+03:00,9395.2,11997.0
2026-09-07 13:00:00+03:00,9394.82,11997.0
2026-09-07 13:15:00+03:00,9254.57,11997.0
2026-09-07 13:30:00+03:00,9327.78,11997.0
2026-09-07 13:45:00+03:00,9293.38,11997.0
2026-09-07 14:00:00+03:00,9318.37,11997.0
2026-09-07 14:15:00+03:00,9282.04,11997.0
2026-09-07 14:30:00+03:00,9265.12,11997.0
2026-09-07 14:45:00+03:00,9204.37,11997.0
2026-09-07 15:00:00+03:00,9205.69,11997.0
2026-09-07 15:15:00+03:00,9279.47,11997.0
2026-09-07 15:30:00+03:00,9160.06,11997.0
2026-09-07 15:45:00+03:00,9039.48,11997.0
2026-09-07 16:00:00+03:00,9006.48,11997.0
2026-09-07 16:15:00+03:00,9093.35,11997.0
2026-09-07 16:30:00+03:00,9178.39,11997.0
2026-09-07 16:45:00+03:00,9134.07,11997.0
2026-09-07 17:00:00+03:00,9054.6,11997.0
2026-09-07 17:15:00+03:00,9083.23,11997.0
2026-09-07 17:30:00+03:00,9029.25,11997.0
2026-09-07 17:45:00+03:00,9011.11,11997.0
2026-09-07 18:00:00+03:00,8984.24,11997.0
2026-09-07 18:15:00+03:00,9015.9,11997.0
2026-09-07 18:30:00+03:00,9165.83,11997.0
2026-09-07 18:45:00+03:00,9184.21,11997.0
2026-09-07 19:00:00+03:00,9201.17,11997.0
2026-09-07 19:15:00+03:00,9332.42,11997.0
2026-09-07 19:30:00+03:00,9362.02,11997.0
2026-09-07 19:45:00+03:00,9394.45,11997.0
2026-09-07 20:00:00+03:00,9309.84,11997.0
2026-09-07 20:15:00+03:00,9468.66,11997.0
2026-09-07 20:30:00+03:00,9506.38,11997.0
2026-09-07 20:45:00+03:00,9448.88,11997.0
2026-09-07 21:00:00+03:00,9392.38,11997.0
2026-09-07 21:15:00+03:00,9260.78,11997.0
2026-09-07 21:30:00+03:00,9194.41,11997.0
2026-09-07 21:45:00+03:00,9220.45,11997.0
2026-09-07 22:00:00+03:00,9155.06,11997.0
2026-09-07 22:15:00+03:00,9127.71,11997.0
2026-09-07 22:30:00+03:00,9116.67,11997.0
2026-09-07 22:45:00+03:00,9072.15,11997.0
2026-09-07 23:00:00+03:00,9008.94,11997.0
2026-09-07 23:15:00+03:00,8714.75,11997.0
2026-09-07 23:30:00+03:00,8710.44,11997.0
2026-09-07 23:45:00+03:00,8586.76,11997.0
2026-09-08 00:00:00+03:00,8485.46,11997.0
2026-09-08 00:15:00+03:00,8418.46,11997.0
2026-09-08 00:30:00+03:00,8407.5,11997.0
2026-09-08 00:45:00+03:00,8265.37,11997.0
2026-09-08 01:00:00+03:00,8028.04,11997.0
2026-09-08 01:15:00+03:00,8013.67,11997.0
2026-09-08 01:30:00+03:00,8075.16,11997.0
2026-09-08 01:45:00+03:00,8037.35,11997.0
2026-09-08 02:00:00+03:00,7947.49,11997.0
2026-09-08 02:15:00+03:00,7958.07,11997.0
2026-09-08 02:30:00+03:00,7993.25,11997.0
2026-09-08 02:45:00+03:00,7923.26,11997.0
2026-09-08 03:00:00+03:00,7830.4,11997.0
2026-09-08 03:15:00+03:00,7913.82,11997.0
2026-09-08 03:30:00+03:00,7861.34,11997.0
2026-09-08 03:45:00+03:00,7880.6,11997.0
2026-09-08 04:00:00+03:00,7748.48,11997.0
2026-09-08 04:15:00+03:00,7791.34,11997.0
2026-09-08 04:30:00+03:00,7837.93,11997.0
2026-09-08 04:45:00+03:00,7882.38,11997.0
2026-09-08 05:00:00+03:00,7843.34,11997.0
2026-09-08 05:15:00+03:00,7957.59,11997.0
2026-09-08 05:30:00+03:00,8059.75,11997.0
2026-09-08 05:45:00+03:00,8120.99,11997.0
2026-09-08 06:00:00+03:00,8459.77,11997.0
2026-09-08 06:15:00+03:00,8453.51,11997.0
2026-09-08 06:30:00+03:00,8598.14,11997.0
2026-09-08 06:45:00+03:00,8752.17,11997.0
2026-09-08 07:00:00+03:00,8860.83,11997.0
2026-09-08 07:15:00+03:00,8960.44,11997.0
2026-09-08 07:30:00+03:00,9184.33,11997.0
2026-09-08 07:45:00+03:00,9170.49,11997.0
2026-09-08 08:00:00+03:00,9225.58,11997.0
2026-09-08 08:15:00+03:00,9171.53,12015.7
2026-09-08 08:30:00+03:00,9234.66,11989.8
2026-09-08 08:45:00+03:00,9394.57,11881.3
2026-09-08 09:00:00+03:00,9590.43,11759.9
2026-09-08 09:15:00+03:00,9653.91,11648.6
2026-09-08 09:30:00+03:00,9680.15,11590.2
2026-09-08 09:45:00+03:00,9602.6,11464.0
2026-09-08 10:00:00+03:00,9567.69,11380.3
2026-09-08 10:15:00+03:00,9469.05,11401.6
2026-09-08 10:30:00+03:00,9439.74,11407.0
2026-09-08 10:45:00+03:00,9616.26,11272.4
2026-09-08 11:00:00+03:00,9615.0,11165.9
2026-09-08 11:15:00+03:00,9658.95,10936.4
2026-09-08 11:30:00+03:00,9615.95,10893.7
2026-09-08 11:45:00+03:00,9531.87,10834.5
2026-09-08 12:00:00+03:00,9568.31,10474.9
2026-09-08 12:15:00+03:00,9650.0,10579.9
2026-09-08 12:30:00+03:00,9615.15,10540.5
2026-09-08 12:45:00+03:00,9525.85,10296.1
2026-09-08 13:00:00+03:00,9622.69,10245.3
2026-09-08 13:15:00+03:00,9541.06,10272.2
2026-09-08 13:30:00+03:00,9517.56,10171.1
2026-09-08 13:45:00+03:00,9483.84,10018.7
2026-09-08 14:00:00+03:00,9340.82,9995.19
2026-09-08 14:15:00+03:00,9208.99,9968.42
2026-09-08 14:30:00+03:00,9315.52,10086.4
2026-09-08 14:45:00+03:00,9413.27,10405.8
2026-09-08 15:00:00+03:00,9286.46,10189.1
2026-09-08 15:15:00+03:00,9317.38,10006.8
2026-09-08 15:30:00+03:00,9206.11,9949.57
2026-09-08 15:45:00+03:00,9233.81,10328.2
2026-09-08 16:00:00+03:00,9187.37,10221.6
2026-09-08 16:15:00+03:00,9255.36,10020.5
2026-09-08 16:30:00+03:00,9369.45,10177.3
2026-09-08 16:45:00+03:00,9367.92,10188.8
2026-09-08 17:00:00+03:00,9311.58,10070.1
2026-09-08 17:15:00+03:00,9184.49,9886.41
2026-09-08 17:30:00+03:00,9198.19,10320.0
2026-09-08 17:45:00+03:00,9074.87,10377.0
2026-09-08 18:00:00+03:00,9136.78,10477.9
2026-09-08 18:15:00+03:00,8992.43,10443.4
2026-09-08 18:30:00+03:00,8923.33,10287.9
2026-09-08 18:45:00+03:00,8929.13,10102.3
2026-09-08 19:00:00+03:00,8915.22,10126.7
2026-09-08 19:15:00+03:00,8970.35,9961.75
2026-09-08 19:30:00+03:00,8928.95,9796.92
2026-09-08 19:45:00+03:00,8894.46,9754.18
2026-09-08 20:00:00+03:00,8974.41,9728.38
2026-09-08 20:15:00+03:00,8942.76,9696.74
2026-09-08 20:30:00+03:00,8871.36,9739.7
2026-09-08 20:45:00+03:00,8804.6,9852.54
2026-09-08 21:00:00+03:00,9056.41,9775.36
2026-09-08 21:15:00+03:00,9032.89,9672.72
2026-09-08 21:30:00+03:00,8855.18,9592.24
2026-09-08 21:45:00+03:00,8657.51,9362.48
2026-09-08 22:00:00+03:00,8583.01,9440.63
2026-09-08 22:15:00+03:00,8649.83,9451.41
2026-09-08 22:30:00+03:00,8583.01,9464.86
2026-09-08 22:45:00+03:00,8557.4,9394.27
2026-09-08 23:00:00+03:00,8340.82,9441.77
2026-09-08 23:15:00+03:00,8217.09,9527.92
2026-09-08 23:30:00+03:00,7964.96,9384.64
2026-09-08 23:45:00+03:00,7830.71,9392.58
2026-09-09 00:00:00+03:00,7729.58,9407.89
2026-09-09 00:15:00+03:00,7754.38,9494.63
2026-09-09 00:30:00+03:00,7569.56,9457.44
2026-09-09 00:45:00+03:00,7507.75,9401.98
2026-09-09 01:00:00+03:00,7685.92,9406.24
2026-09-09 01:15:00+03:00,7650.9,9307.45
2026-09-09 01:30:00+03:00,7506.77,9332.25
2026-09-09 01:45:00+03:00,7395.39,9279.48
2026-09-09 02:00:00+03:00,7322.75,9002.89
2026-09-09 02:15:00+03:00,7211.2,8917.09
2026-09-09 02:30:00+03:00,7218.78,8900.74
2026-09-09 02:45:00+03:00,7183.26,8908.24
2026-09-09 03:00:00+03:00,7175.99,8885.45
2026-09-09 03:15:00+03:00,7126.43,8843.93
2026-09-09 03:30:00+03:00,7061.49,8829.97
2026-09-09 03:45:00+03:00,7015.31,8828.68
2026-09-09 04:00:00+03:00,7122.93,8900.66
2026-09-09 04:15:00+03:00,7172.61,8905.47
2026-09-09 04:30:00+03:00,7112.66,8831.84
2026-09-09 04:45:00+03:00,7147.14,8792.51
2026-09-09 05:00:00+03:00,7216.36,8760.45
2026-09-09 05:15:00+03:00,7272.48,8618.59
2026-09-09 05:30:00+03:00,7272.49,8547.67
2026-09-09 05:45:00+03:00,7402.91,8540.67
2026-09-09 06:00:00+03:00,7757.87,8530.32
